Time (Sec);S1;S14;S13;S22;S23;S12;S15;S2;S3;S4;S10;S17;S21;S19;S18;S20;S16;S11;
0.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.018192;19160.0;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;99.9926784;
0.031383999999999995;19160.0;99.97752320000001;99.97020160000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97020160000001;99.96288000000001;99.97020160000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97752320000001;99.97752320000001;
0.032217333333333334;19160.0;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;
0.3033333333333333;19160.0;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;
0.6033333333333333;19160.0;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;
0.9033333333333333;19160.0;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.96288000000001;99.97020160000001;99.96288000000001;
1.018192;19160.0;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.9701016;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.96278000000001;99.9701016;99.96278000000001;
